participant_ID;text_ID;error;error_type;fb_type
RPI1;RPI1_3;falta una (explicacion) [explicación] desarrollada sobre;ort.;D.N.M
RPI1;RPI1_3;(como) [cómo] el sistema;sust.;D.N.M
RPI1;RPI1_3;cómo el sistema (educacional) [educativo];sust.;D.N.M
RPI1;RPI1_3;y (como) [cómo] aprender sobre la historia;sust.;D.N.M
RPI1;RPI1_3;y cómo aprender sobre la historia (economica) [económica] de una nación;ort.;D.N.M
RPI1;RPI1_3;en cuanto a la (operacion) [operación] del mercado;ort.;D.N.M
RPI1;RPI1_3;contribuye a la (construccion) [construcción] de una sociedad más organizada;ort.;D.N.M
RPI1;RPI1_3;más organizada [e] igualitaria;elip.;D.N.M
RPI1;RPI1_3;más organizada e (egualitaria) [igualitaria];creac.;D.N.M
RPI1;RPI1_4;después de haber sido declarada desaparecida (hace) 8 meses [atrás];sust.;
RPI1;RPI1_4;el 23 [de] abril de 2014, en su quinto aniversario de bodas;reg.;
RPI1;RPI1_4;en torno de su (hallazgo) [paradero];sust.;
RPI1;RPI1_4;[y] con signos de maltrato físico;elip.;
RPI1;RPI1_4;donde (encontraron) [encontró] evidencias de que el presunto secuestrador;núm.;
RPI1;RPI1_4;donde encontró (evidencia) [evidencias] de que el presunto secuestrador;núm.;
RPI1;RPI1_4;había permanecido en contacto con Amy (desde) [tras] su ruptura;reg.;
RPI1;RPI1_4;al igual que una constante insistencia (de) [en] establecer contacto físico con ella;reg.;
RPI1;RPI1_4;al igual que una constante insistencia en (obtener) [establecer] contacto físico con ella;sust.;
RPI1;RPI1_4;Desi Collins ha sido acusado (de) [del] secuestro y abuso sexual de Amy Dune;det.;
RPI1;RPI1_4;muchos vinieron a (transmitir) [retransmitir] en vivo;sust.;
RPI1;RPI1_4;muchas personas, (atrapados) [atrapadas] en el sensacionalismo mediático;gen.;
RPI1;RPI1_4;durante (este) [estos] ocho meses;det.;
RPI1;RPI1_4;que han experimentado [él y su mujer];elip.;
RZA1;RZA1_1;las cárceles, tal y como las conocemos, no (es) [representan] un sistema apto para el mantenimiento;sust.;D.N.M
RZA1;RZA1_1;¿por qué entonces deberían sufrir en [pésimas] condiciones (pésimas)?;ord.;
RZA1;RZA1_1;¿cómo se sentirían los familiares de [las] víctimas si supieran que sus asesinos están pasándolo fenomenal en la cárcel?;det.;D.N.M
RZA1;RZA1_1;ya que al salir de la cárcel pueden (convertirse) [haberse vuelto] incluso más peligrosos;sust.;D.N.M
RZA1;RZA1_1;sería mejor solucionar (las raíces de) [de raíz] los problemas que llevan a la gente;ana.;R
RZA1;RZA1_1;la pobreza, [el] poco acceso a una buena educación y [el] poco acceso a ayudas;det.;D.N.M
RZA1;RZA1_1;la pobreza, el poco acceso a una buena educación y el poco acceso a (la ayuda psicológica) [ayudas psicológicas];núm.;D.N.M
RZA1;RZA1_2;es dar un paseo por [las] playas pequeñas y apacibles de los alrededores de Tarragona;det.;D.N.M
RZA1;RZA1_2;(habiendo) [pues ya se habían] acabado los días calurosos del verano;sint.;R
RZA1;RZA1_2;pero (mientras) todavía no había llegado el tiempo inestable ni las lluvias del invierno;exce.;D.N.M
RZA1;RZA1_2;los días [en] que no come sano;reg.;
RZA1;RZA1_2;decidimos entonces hacer un paseo más largo, [yendo] para el norte;elip.;D.N.M
RZA1;RZA1_2;la bella y rica naturaleza (de la) [del] Delta del Ebro;gen.;D.N.M
RZA1;RZA1_2;a mí, (esto) [eso] me encanta;det.;D.N.M
RZA1;RZA1_2;para mi hermana (esto) [eso] resultó un pequeño reto y no dejaba de quejarse;det.;D.N.M
RZA1;RZA1_2;porque tenía miedo de (caer) [caerme];pron.;D.N.M
RZA1;RZA1_2;ya que por (esta) [esa] zona marítima no circulan vehículos;det.;D.N.M
RZA1;RZA1_2;(esto) [eso] resulta difícil y peligroso;det.;D.N.M
RZA1;RZA1_2;había de hacerlo por (los) caminos resbaladizos;det.;D.N.M
RZA1;RZA1_2;había de hacerlo por (resbaladizos) caminos [resbaladizos];ord.;D.N.M
RZA1;RZA1_3;de momento, no toda la población [se] beneficia de este proceso;pron.;D.N.M
RZA1;RZA1_3;sin embargo, [la conferenciante] añade que está en nuestras manos;elip.;I.M.
RZA1;RZA1_3;viviendo de menos de ($1) [1$] al día;ort.;D.N.M
RZA1;RZA1_3;destaca también a (Africa) [África];ort.;D.N.M
RZA1;RZA1_3;que ha sufrido aún más debido a la pandemia (de) [del] SIDA;det.;D.N.M
RZA1;RZA1_3;además, la literatura especializada en (la) economía muestra desconfianza en el proceso;det.;D.N.M
RZA1;RZA1_3;todo depende de (como) [cómo] la manejamos;det.;D.N.M
RZA1;RZA1_3;añade que es (equivocado) [un error] pensar que el libre mercado;sust.;D.N.M
RZA1;RZA1_3;(me pongo) [estoy] de acuerdo con el discurso en que no se puede echar la culpa;sust.;D.M.
RZA1;RZA1_3;(ha) [hemos] de aprender a aceptarla y aprender a gozar de ella;núm.;D.N.M
RZA1;RZA1_3;el discurso intenta, y (tiene) [con] éxito, desmentir;sust.;
RZA1;RZA1_3;(sólo) [solo] puede conllevar consecuencias negativas;ort.;D.N.M
RZA1;RZA1_4;[el] Sr. Charles Bingley y [el] Sr. Fitzwilliam Darcy;det.;
RZA1;RZA1_4;el (Sr) [Sr.] Charles Bingley y el (Sr) [Sr.] Fitzwilliam Darcy;ort.;
RZA1;RZA1_4;pero esto no llegó a cumplirse, [puesto que] de repente Bingley decidió regresar a Londres;elip.;
RZA1;RZA1_4;Darcy no le cayó bien a nadie, (incluso) [ni siquiera] a Elizabeth, por su carácter orgulloso;sust.;
RZA1;RZA1_4;e incluso le pidió (su) [la] mano;det.;
RZA1;RZA1_4;e incluso le pidió la mano (en matrimonio);exce.;
RZA1;RZA1_4;sin embargo, cambió de (la) opinión en cuanto se dio cuenta de que su familia no;det.;
RZA1;RZA1_4;sin embargo, cambió de (mente) [opinión] en cuanto se dio cuenta de que su familia no;sust.;
RZA1;RZA1_4;ella se lo contó (a) [al] Sr. Darcy y a sus tíos;det.;
RZA1;RZA1_4;[el] Sr. y [la] Sra. Gardiner;det.;
RZA1;RZA1_4;para evitar que la familia (de) Bennet cayera en deshonor;reg.;
RZA1;RZA1_4;pero, por mucho que (le) [se lo] pidiera, el soldado se negaba a hacerlo;reg.;
RZA1;RZA1_4;entre los invitados (sólo) [solo] había los tíos de Lydia y del Sr. Darcy;ort.;
RZA1;RZA1_4;los tíos de Lydia y [el] Sr. Darcy;det.;
RZA1;RZA1_4;Lydia desveló a Elizabeth que fue el (Sr) [Sr.] Darcy quien les encontró;ort.;
RZA1;RZA1_4;Bingley y Darcy (vinieron) [fueron] a Longbourn y ambos pidieron las manos de las hermanas mayores;sust.;
