participant_ID,composition_number,text_ID,error,error_type,fb_type
IHL2,2nd,IHL2_2,ejercer presión (a) [sobre] los encargados,,
IHL2,2nd,IHL2_2,repetición léxica,,
IHL2,3rd,IHL2_3,un concepto que ha existido desde [que] los romanos,,
IHL2,3rd,IHL2_3,un concepto que ha existido desde que los romanos (antiguos) formaron rutas,,
IHL2,3rd,IHL2_3,los romanos formaron rutas de (comercios) [comercio] con los chinos antiguos,,
IHL2,3rd,IHL2_3,su (historia) compleja y anciana [historia] se refleja en los miles de definiciones,,
IHL2,3rd,IHL2_3,"está vinculada, sin duda, con (el) [la] creciente división internacional del trabajo",,
IHL2,3rd,IHL2_3,la creciente división internacional (de) [del] trabajo,,
IHL2,3rd,IHL2_3,encontrar una manera [de] aprovecharla para que se pueda crear un mundo mejor,,
IHL2,3rd,IHL2_3,se (destaca) [destacan] dos puntos clave,,
IHL2,3rd,IHL2_3,se destacan dos puntos (claves) [clave],,
IHL2,3rd,IHL2_3,impulsó las economías de (Brásil) [Brasil] y China,,
IHL2,3rd,IHL2_3,los flujos de (capita) [capital] emergentes facilitaron el desarrollo de su economía,,
IHL2,3rd,IHL2_3,debido al dinero que vino de países más (avanzadas) [avanzados],,
IHL2,3rd,IHL2_3,"además, la globalización tiene (la) [el] potencial de diversificar",,
IHL2,3rd,IHL2_3,la globalización tiene el potencial [de] diversificar,,
IHL2,3rd,IHL2_3,"no solo el mundo laboral, sino (que) también los valores que tenemos",,
IHL2,3rd,IHL2_3,sino (tambíen) [también] los valores que tenemos,,
IHL2,3rd,IHL2_3,proveen la oportunidad [de] compartir recursos e ideas,,
IHL2,3rd,IHL2_3,para entender el discurso en su (amplio) [amplia] magnitud,,
IHL2,3rd,IHL2_3,para (indicar) [determinar] si vale la pena,,
IHL2,3rd,IHL2_3,"(antes de todo) [antes que nada], es necesario destacar",,
IHL2,3rd,IHL2_3,"es necesario (que se destaque) [destacar] que, según el Banco Mundial, un gran porcentaje",,
IHL2,3rd,IHL2_3,es fácil entender el argumento [de] que no ha servido a algunos países para nada,,
IHL2,3rd,IHL2_3,es fácil entender el argumento de que no ha servido a (los) [algunos] países para nada,,
IHL2,3rd,IHL2_3,"de hecho, (al primer visto) [a primera vista], parece que ha empeorado su situación económica",,
IHL2,3rd,IHL2_3,"(mientras) [por ejemplo,] países como los de Latinoamérica y Rusia",,
IHL2,3rd,IHL2_3,el (FME) [FMI] afirma que es posible que el crecimiento de la economía,,
IHL2,3rd,IHL2_3,tuviese algo que ver con (su) [dichas] crisis,,
IHL2,3rd,IHL2_3,"la globalización, (cómo) [tal y como] es, no recude la desigualdad",,
IHL2,3rd,IHL2_3,asegura que los ricos (queden) [se mantengan] ricos,,
IHL2,3rd,IHL2_3,aunque la globalización tiene (la) [el] potencial,,
IHL2,3rd,IHL2_3,el potencial [de] hacer que el mundo sea mejor,,
IHL2,3rd,IHL2_3,hace falta (inovación) [innovación] para reformularla,,
IHL2,3rd,IHL2_3,reformularla (en) [de] una manera en que todo el mundo,,
IHL2,3rd,IHL2_3,todo el mundo [se] pueda beneficiar [de ella],,
IHL2,3rd,IHL2_3,repetición léxica,,
IHL2,4th,IHL2_4,momia descubierta en tumba (pérdida) [perdida] en Egipto,,
IHL2,4th,IHL2_4,y (un) [el] explorador estadounidense Rick O'Connell,,
IHL2,4th,IHL2_4,(produjo) [protagonizó] el descubrimiento arqueológico más significativo del siglo XXI,,
IHL2,4th,IHL2_4,uno de los artefactos identificados (de) [en] la tumba junto con otras reliquias,,
IHL2,4th,IHL2_4,en poner pie en la cámara en (milenia) [milenios],,
IHL2,4th,IHL2_4,un grupo de hombres de (américa del norte) [América del Norte],,
IHL2,4th,IHL2_4,un grupo de hombres de América del Norte también (habían) [había] conseguido,,
IHL2,4th,IHL2_4,el museo (de) [del] Cairo ha acordado prestar,,
IHL2,4th,IHL2_4,prestar cinco (jarras canopic) [vasos canopos],,
IHL2,4th,IHL2_4,al (Penn museo a la universidad de Pensilvania) [Museo de Arqueología y Antropología de la Universidad de Pensilvania],,
IHL2,4th,IHL2_4,al Museo de Arqueología y Antropología de la (universidad de pensilvania) [Universidad de Pensilvania],,
IHL2,4th,IHL2_4,mientras que la [propia] momia (a su mismo) ha sido trasladada,,
IHL2,4th,IHL2_4,la propia momia ha sido (trasladado) [trasladada] a la Universidad de Bembridge,,
IHL2,4th,IHL2_4,"la (Srta) [Srta.] Carnahan, buscadora de la tumba",,
IHL2,4th,IHL2_4,"dijo que [habían visto] palabras que ""advertían de una maldición"" al perturbar la tumba (estaban)",,
IHL2,4th,IHL2_4,(escritos) [escritas] en un libro que fue encontrado bajo una estatua,,
IHL2,4th,IHL2_4,los contenidos [se] originaron entre el 2500 a. C. y el 2000 a. C.,,
IHL2,4th,IHL2_4,los contenidos se originaron (de) entre el 2500 a. C. y el 2000 a. C.,,
IHL2,4th,IHL2_4,los contenidos se originaron entre el 2500 (AC) [a. C.] y el 2000 (AC) [a. C.],,
IHL2,4th,IHL2_4,una indicación bastante precisa [de] que los objetos fueron creados por el faraón Micerinos,,
IHL2,4th,IHL2_4,lo que los haría [de] unos 4500 años de edad,,
IHL2,4th,IHL2_4,la teoría de que (queda) [quedan] aún más (tesoro enterrado) [tesoros enterrados],,
IHL2,4th,IHL2_4,acordó (fundar) [financiar] las investigaciones acerca de las pruebas de ADN,,
IHL2,4th,IHL2_4,para identificar (quién era) [a] la persona momificada,,
IHL2,4th,IHL2_4,según los resultados que han publicado (ambos) [tanto] la Universidad (y) [como] los fundadores,,
IHL2,4th,IHL2_4,"la momia era el mismísimo (el) sumo sacerdote del faraón, Imhotep",,
IHL2,4th,IHL2_4,"la momia era el mismísimo sumo sacerdote (al) [del] faraón, Imhotep",,
IHL2,4th,IHL2_4,"la momia era el mismísimo sumo sacerdote del faraón (a sí mismo), Imhotep",,
IHL2,4th,IHL2_4,en cuanto a artefactos que han (desenterrados) [desenterrado] los egiptologistas,,
IHL2,4th,IHL2_4,"(en) el año pasado, se encontraron tres sitios de interés",,
IHL2,4th,IHL2_4,"el año pasado, se (les encontró) [encontraron] tres sitios de interés",,
IHL2,4th,IHL2_4,tanto (por) [para] los expertos como los ciudadanos,,
IHL2,4th,IHL2_4,evidencia (del) [de la] antigua ciudad de Hamunaptra,,
IHL2,4th,IHL2_4,Evelyn Carnahan dijo que tenía la intención de (jubilarse) [retirarse] del trabajo,,
IHL2,4th,IHL2_4,del trabajo (del) [de] campo con su marido,,
IHL2,4th,IHL2_4,para (realizar) [cumplir] su propio deseo de ser el dueño de un casino,,
IHL2,4th,IHL2_4,para cumplir su propio deseo [de] ser el dueño de un casino,,
IHL2,4th,IHL2_4,repetición léxica,,
JTM1,1st,JTM1_1,debe ofrecer direcciones y tareas adecuadas (a) [para] cada una,,
JTM1,1st,JTM1_1,debe ofrecer direcciones y tareas adecuadas para cada (uno) [una],,
JTM1,1st,JTM1_1,"para cada una, (como de) [en consonancia con] su papel en la reinserción",,
JTM1,1st,JTM1_1,la cárcel tiene que ser la pena (para) [de] los crímenes,,
JTM1,1st,JTM1_1,la cárcel necesita establecer un reglamento de vida (detalladamente) [muy detallado],,
JTM1,1st,JTM1_1,"por ejemplo, puede fijar [la] hora de levantarse",,
JTM1,1st,JTM1_1,debe garantizarse más libertad de vida (de) [a] los delincuentes,,
JTM1,1st,JTM1_1,"sin embargo, (es) [está] claro que hay que arreglar",,
JTM1,1st,JTM1_1,condiciones y (hábito) [hábitos] de su vida,,
JTM1,1st,JTM1_1,"es decir, a (mí) [mi] entender",,
JTM1,1st,JTM1_1,"es decir, a mi entender, (que) ellos cometen crímenes porque carecen de capacidad de autogestión",,
JTM1,1st,JTM1_1,estoy de acuerdo con ofrecerles (el) tiempo libre,,
JTM1,1st,JTM1_1,creo que es importante que actúen según (el) [un] orden,,
JTM1,1st,JTM1_1,concentrarse (sólo) [solo] en lo que tienen delante,,
JTM1,1st,JTM1_1,creo que la severidad de [la] vida en la cárcel,,
JTM1,1st,JTM1_1,creo que la severidad de la vida en [la] cárcel,,
JTM1,1st,JTM1_1,así que lleva (a) [al] mantenimiento del orden social,,
JTM1,1st,JTM1_1,"en Japón, se (acogen) [acoge a] numerosos infractores en cada cárcel grande",,
JTM1,1st,JTM1_1,[lo cual] es eficiente para administrar,,
JTM1,1st,JTM1_1,eficiente para administrar [estas instituciones] con presupuestos pequeños,,
JTM1,1st,JTM1_1,con presupuestos (pequeño) [pequeños],,
JTM1,1st,JTM1_1,varias personas que tienen (hándicap) [hándicaps] se quedan atrás,,
JTM1,1st,JTM1_1,aparte de las personas [que] tienen problemas físicos o mentales,,
JTM1,1st,JTM1_1,este problema [se] relaciona con el alto porcentaje de residentes entre los detenidos,,
JTM1,1st,JTM1_1,para ayudar a todas las personas en la cárcel a (reintegrar) [reintegrarse] en la sociedad,,
JTM1,1st,JTM1_1,hay que dejar (una) [esta] gestión basada en la masificación,,
JTM1,1st,JTM1_1,hay que dejar esta gestión (de gran número de delincuentes a la vez) [basada en la masificación],,
JTM1,1st,JTM1_1,cada cárcel debe ser pequeña y (trata) [tratar con] pocos infractores,,
JTM1,1st,JTM1_1,pocos infractores [a la vez] para ofrecer orientaciones adecuadas,,
JTM1,1st,JTM1_1,y al mismo tiempo disponer [de] un sistema de dirección adaptada,,
JTM1,1st,JTM1_1,repetición léxica,,
JTM1,2nd,JTM1_2,mi compañera (del) [de] intercambio de idioma,,
JTM1,2nd,JTM1_2,hoy también vamos a quedar en (la cafetería que es nuestra favorita) [nuestra cafetería favorita],,
JTM1,2nd,JTM1_2,como llegué (a) [un] poco antes a la cita,,
JTM1,2nd,JTM1_2,como llegué un poco antes (de) [a] la cita,,
JTM1,2nd,JTM1_2,"de hecho, (uno de los) [una de las cosas] que más me gustan",,
JTM1,2nd,JTM1_2,una de las cosas (más) que [más] me gustan de Barcelona,,
JTM1,2nd,JTM1_2,"para mí, es increíble que todos los días haga (tan) [tanto] sol",,
JTM1,2nd,JTM1_2,creo que he usado (los) [el] paraguas menos de cinco veces,,
JTM1,2nd,JTM1_2,creo que he usado el paraguas (solo) menos de cinco veces,,
JTM1,2nd,JTM1_2,menos de cinco veces (desde hace) [en este] medio año,,
JTM1,2nd,JTM1_2,"llueve a veces, pero (me) siento que es solo temporal en casi todos los casos",,
JTM1,2nd,JTM1_2,"la semana pasada estaba bastante ocupada (para) [por] los exámenes, pero ahora estoy",,
JTM1,2nd,JTM1_2,(me) [a mí] todavía [me] quedan dos más,,
JTM1,2nd,JTM1_2,a mí todavía me quedan (los) dos más,,
JTM1,2nd,JTM1_2,"el otro día me dijiste que tu hermano (tendría) [haría la] selectividad, ¿no?",,
JTM1,2nd,JTM1_2,"de hecho, él ya ha aprobado [los exámenes de] dos universidades",,
JTM1,2nd,JTM1_2,mi madre me dijo que este invierno (de) [en] Japón ha sido muy frío,,
JTM1,2nd,JTM1_2,"aunque [normalmente] apenas nieva en Tokio, este año ya ha nevado tres veces",,
JTM1,2nd,JTM1_2,en el verano puedes (disfrutarte) [disfrutar] en la playa,,
JTM1,2nd,JTM1_2,me parece que cada mes (se ofrece) [puedes encontrar] diferentes paisajes naturales,,
JTM1,2nd,JTM1_2,es cierto que en Japón hay (distintas) cuatro estaciones [distintas],,
JTM1,2nd,JTM1_2,cuatro estaciones distintas por (un) año a causa del monzón,,
JTM1,2nd,JTM1_2,yo prefiero el clima de Barcelon (a el) [al] de Japón,,
JTM1,2nd,JTM1_2,"siento que cada estación tiene algún problema, o sea, (los) deméritos",,
JTM1,2nd,JTM1_2,"por ejemplo, (un montón) [la cantidad] de polen causa alergia",,
JTM1,2nd,JTM1_2,la cantidad de polen causa (la) alergia a mucha gente en primavera,,
JTM1,2nd,JTM1_2,en cuanto (a) [al] verano,,
JTM1,2nd,JTM1_2,siento que cada año dura (más corto) [menos],,
JTM1,2nd,JTM1_2,y ahora [es] la hora de aprender japonés,,
JTM1,2nd,JTM1_2,y ahora es la hora (para) [de] aprender japonés,,
JTM1,2nd,JTM1_2,repetición léxica,,
JTM1,3rd,JTM1_3,"según su argumento, principalmente hay dos problemas (sobre) [con respecto a] este tema",,
JTM1,3rd,JTM1_3,aunque (esta fenómena) [este fenómeno] ha influido en el crecimiento de la economía internacional,,
JTM1,3rd,JTM1_3,el crecimiento de [la] economía internacional,,
JTM1,3rd,JTM1_3,no está beneficiando a (toda la gente en) [todo] el mundo,,
JTM1,3rd,JTM1_3,todavía numerosas personas siguen viviendo (con) [en] pobreza,,
JTM1,3rd,JTM1_3,"además, (está) [es] cierto que existen luchas a causa de la difícil situación económica",,
JTM1,3rd,JTM1_3,la expansión de mercado (produció) [produjo] repetidas crisis financieras,,
JTM1,3rd,JTM1_3,la expansión de mercado produjo (una repetición de) [repetidas] crisis financieras,,
JTM1,3rd,JTM1_3,repetidas crisis (financiales) [financieras],,
JTM1,3rd,JTM1_3,"en el discurso, se insiste [en] que la globalización actual",,
JTM1,3rd,JTM1_3,"desde mi punto de vista, el argumento de la conferencia (tiene razón) [es sólido]",,
JTM1,3rd,JTM1_3,ha causado una gran diferencia (de) [entre] los pobres y los ricos,,
JTM1,3rd,JTM1_3,es (una) [un] sistema,,
JTM1,3rd,JTM1_3,es un sistema [en el] que los países desarrollados,,
JTM1,3rd,JTM1_3,los países desarrollados pueden (obtener los méritos) [quedarse con todos los recursos],,
JTM1,3rd,JTM1_3,en cuanto a la solución (de) [para] mejorar la situación,,
JTM1,3rd,JTM1_3,estoy de acuerdo en (el) que los estudiantes deben tener más interés,,
JTM1,3rd,JTM1_3,deben tener más (interesa) [interés] en la economía y la política,,
JTM1,3rd,JTM1_3,deben tener más interés (a) [en] la economía y la política,,
JTM1,3rd,JTM1_3,servirá (a) [para] disminuir la diferencia debida al entorno de vida,,
JTM1,3rd,JTM1_3,servirá para disminuir la diferencia (debido) [debida] al entorno de vida,,
JTM1,3rd,JTM1_3,como los países (desarrollando) [en vías de desarrollo] también tienen recursos,,
JTM1,3rd,JTM1_3,también tienen (poderes) [recursos] propios y posibilidades,,
JTM1,3rd,JTM1_3,también tienen recursos (originales) [propios] y posibilidades,,
JTM1,3rd,JTM1_3,es necesario (que) dar suficientes oportunidades,,
JTM1,3rd,JTM1_3,es necesario dar (suficiente) [suficientes] oportunidades,,
JTM1,3rd,JTM1_3,"en conclusión, la (globalizacion) [globalización] de hoy se debe regular",,
JTM1,3rd,JTM1_3,la globalización de hoy se debe (invertir) [regular],,
JTM1,3rd,JTM1_3,con (ayudo) [ayuda] de la educación,,
JTM1,3rd,JTM1_3,repetición léxica,,
JTM1,4th,JTM1_4,un hombre resultó herido en un ataque de (un) oso,,
JTM1,4th,JTM1_4,desde que [se] inició este año 2022,,
JTM1,4th,JTM1_4,ya han ocurrido más de (los) 400 accidentes con osos en todo el país,,
JTM1,4th,JTM1_4,cada año el número de (animal salvaje que entra) [animales salvajes que entran],,
JTM1,4th,JTM1_4,en (el área) [áreas] de residencia humana,,
JTM1,4th,JTM1_4,un hombre (que tiene) [de] 65 años fue atacado por un oso,,
JTM1,4th,JTM1_4,el experto (de) [en] animales,,
JTM1,4th,JTM1_4,el experto en (animal) [animales],,
JTM1,4th,JTM1_4,estuviera buscando algo para comer (y) [cuando] llegó a la zona humana,,
JTM1,4th,JTM1_4,después de unos veinte minutos vagando [por ahí],,
JTM1,4th,JTM1_4,atacó a la persona y le mordió (a) los brazos y las piernas,,
JTM1,4th,JTM1_4,atacó a la persona y [le] mordió los brazos y las piernas (de él),,
JTM1,4th,JTM1_4,los otros que (había) [habían] escuchado sus gritos,,
JTM1,4th,JTM1_4,escuchado (a) sus gritos,,
JTM1,4th,JTM1_4,escuchado (su grita) [sus gritos],,
JTM1,4th,JTM1_4,"rápidamente fue llevado al hospital, (y) [donde] recibió el tratamiento que necesitaba",,
JTM1,4th,JTM1_4,"rápidamente fue llevado al hospital, donde recibió [el] tratamiento [que necesitaba]",,
JTM1,4th,JTM1_4,"sin embargo, sufrió (las) lesiones que requerían tres meses",,
JTM1,4th,JTM1_4,requerían tres meses (para la) [de] recuperación,,
JTM1,4th,JTM1_4,pero fue [la] primera vez que alguien fue atacado,,
JTM1,4th,JTM1_4,pero fue la primera vez (de) que alguien fue atacado,,
JTM1,4th,JTM1_4,[a] los osos (se faltan) [les falta] la comida antes de la hibernación,,
JTM1,4th,JTM1_4,a (cause) [causa] de eventos climáticos extremos,,
JTM1,4th,JTM1_4,(el) [nuestro] lugar de residencia (de nosotros),,
JTM1,4th,JTM1_4,y (la) [el] de los osos están acercándose,,
JTM1,4th,JTM1_4,con el envejecimiento de la poblacióm (en) [del] campo,,
JTM1,4th,JTM1_4,y ahora está desapareciendo la (zona) [distancia] entre asentamientos humanos y animales,,
JTM1,4th,JTM1_4,¿ya no podemos vivir sin hacernos (daños) [daño]?,,
JTM1,4th,JTM1_4,repetición léxica,,
PBZ1,1st,PBZ1_1,"la cárcel, (como) una forma de protección de la sociedad e institución de resocialización",,
PBZ1,1st,PBZ1_1,"la cárcel, una forma de protección de la sociedad (y) [e] institución de resocialización",,
PBZ1,1st,PBZ1_1,una institución destinada (para) [a] criminales,,
PBZ1,1st,PBZ1_1,garantiza la protección de la sociedad a través (de separar a) [del aislamiento de los] criminales,,
PBZ1,1st,PBZ1_1,"(pero) [no obstante], ¿es igual de efectiva como institución de resocialización?",,
PBZ1,1st,PBZ1_1,"no obstante, ¿es igual de efectiva como (una) institución de resocialización?",,
PBZ1,1st,PBZ1_1,un papel importante en la reinserción (a) [en] la sociedad de los que han cometido delitos,,
PBZ1,1st,PBZ1_1,(en tanto que) [siempre y cuando] cambiemos la actitud común hacia la cárcel,,
PBZ1,1st,PBZ1_1,tales como homicidios [y] asesinatos,,
PBZ1,1st,PBZ1_1,"(por) segundo, la cárcel permite el mantenimiento",,
PBZ1,1st,PBZ1_1,a través de (separar) [la separación] del resto de la sociedad,,
PBZ1,1st,PBZ1_1,a través de la separación del resto de la sociedad (a) [de] ese individuo que interrumpe,,
PBZ1,1st,PBZ1_1,a través de (violar) [la violación de] las leyes que lo establecen,,
PBZ1,1st,PBZ1_1,"es decir, una persona (quien) [que] ha cometido un delito tan grave",,
PBZ1,1st,PBZ1_1,ha demostrado que se deja [dominar] por sus pasiones,,
PBZ1,1st,PBZ1_1,"hasta el punto [de] que, incluso, es capaz de matar a otro",,
PBZ1,1st,PBZ1_1,es capaz de matar (al) [a] otro,,
PBZ1,1st,PBZ1_1,su comportamiento sugiere que puede (causar) [suponer un] peligro en todas las esferas de la vida,,
PBZ1,1st,PBZ1_1,mientras [que] parece cierto que la cárcel funciona bien en cuanto a la protección de la sociedad,,
PBZ1,1st,PBZ1_1,y una separación del (deliquente) [delincuente],,
PBZ1,1st,PBZ1_1,la oportunidad de reinserción del criminal (a) [en] la vida comunitaria,,
PBZ1,1st,PBZ1_1,"ahora bien, ¿(cual) [cuáles] serían las posibles formas de resocialización en el caso de delitos graves?",,
PBZ1,1st,PBZ1_1,hay que introducir un programa de resocialización que sea adecuado (con respecto a) [para] cada uno,,
PBZ1,1st,PBZ1_1,aunque estos también se caracterizan por [entrañar] bastante complejidad,,
PBZ1,1st,PBZ1_1,la mayoría de los [individuos] que cometen este tipo de delitos sufre de una enfermedad,,
PBZ1,1st,PBZ1_1,insistiendo [en] que la crueldad con la cual,,
PBZ1,1st,PBZ1_1,la crueldad con la cual (comitieron) [cometieron] estos crímenes,,
PBZ1,1st,PBZ1_1,la crueldad con la cual cometieron (estas) [estos] crímenes,,
PBZ1,1st,PBZ1_1,muestra que (causan) [suponen] demasiado peligro,,
PBZ1,1st,PBZ1_1,demasiado peligro (por) [para] los demás,,
PBZ1,1st,PBZ1_1,por lo cual deberían ser (puestos) [condenados] al confinamiento en solitario,,
PBZ1,1st,PBZ1_1,por lo cual deberían ser (condenado) [condenados] al confinamiento en solitario,,
PBZ1,1st,PBZ1_1,ambas soluciones parecen venir del prejuicio [de] que el papel de la cárcel,,
PBZ1,1st,PBZ1_1,el papel de la cárcel es solo (lo) [el] de proteger a los demás y castigar,,
PBZ1,1st,PBZ1_1,según un relato de [la] Corte Suprema de Estados Unidos de 1890,,
PBZ1,1st,PBZ1_1,dicha práctica (produjo reducida) [redujo la] capacidad mental y física de un prisionero,,
PBZ1,1st,PBZ1_1,"para (asumir) [resumir], la cárcel tiene potencial como institución",,
PBZ1,1st,PBZ1_1,en (tanto) [la medida] que la entendamos no solamente como protección,,
PBZ1,1st,PBZ1_1,un espacio cerrado donde se pone a todos [los] que son incapaces de vivir,,
PBZ1,1st,PBZ1_1,que son incapaces de vivir en (la) sociedad,,
PBZ1,1st,PBZ1_1,sino [que] sobre todo es una institución,,
PBZ1,1st,PBZ1_1,donde obtienen una segunda oportunidad de reinserción (a) [en] la sociedad,,
PBZ1,1st,PBZ1_1,repetición léxica,,
PBZ1,2nd,PBZ1_2,la población del centro de Turquía y el norte de (Siría) [Siria],,
PBZ1,2nd,PBZ1_2,en los primeros días (del) [de] febrero,,
PBZ1,2nd,PBZ1_2,"tuvo lugar un devastador terremoto (con) [de] magnitud 7,4",,
PBZ1,2nd,PBZ1_2,"tuvo lugar un devastador terremoto de magnitud (de) 7,4",,
PBZ1,2nd,PBZ1_2,"tuvo lugar un devastador terremoto de magnitud (7.4) [7,4]",,
PBZ1,2nd,PBZ1_2,(quitó) [se cobró las] vidas de decenas de miles de personas,,
PBZ1,2nd,PBZ1_2,el dolor causado por la (perdida) [pérdida] de sus seres queridos,,
PBZ1,2nd,PBZ1_2,la pérdida de sus seres queridos (debajó) [debajo] de los escombros,,
PBZ1,2nd,PBZ1_2,(hicieron) [han provocado] que la gente se esté haciendo una pregunta,,
PBZ1,2nd,PBZ1_2,que la gente se esté (haciéndo) [haciendo] una pregunta por todas las redes sociales,,
PBZ1,2nd,PBZ1_2,en el estado (del) [de] desarrollo tecnológico actual los terremotos no se pueden predecir,,
PBZ1,2nd,PBZ1_2,los podemos esperar porque sabemos (cuales) [cuáles] son las zonas sísmicas,,
PBZ1,2nd,PBZ1_2,no podemos saber el momento exacto en que se (ocurra) [producirá] el terremoto,,
PBZ1,2nd,PBZ1_2,¿cómo podemos minimizar la [inevitable] destrucción (inevitable)?,,
PBZ1,2nd,PBZ1_2,los especialistas suponen que la causa (delante de) [tras] tantas pérdidas,,
PBZ1,2nd,PBZ1_2,los especialistas suponen que la causa tras tantas (perdidas) [pérdidas],,
PBZ1,2nd,PBZ1_2,el gobierno turco (dejaba llevar) [permitía que se llevase) a cabo la construcción de edificios,,
PBZ1,2nd,PBZ1_2,"es decir, ocurre que, antes (de la) [del] desastre, a pesar de que algunos edificios",,
PBZ1,2nd,PBZ1_2,"lo cual, al principio, no tenían permiso [para] hacer",,
PBZ1,2nd,PBZ1_2,ocurre que no se (tomó) [tomaron] en cuenta las recomendaciones relacionadas con la construcción,,
PBZ1,2nd,PBZ1_2,las recomendaciones relacionadas con [la] construcción de edificios en terrenos tales como,,
PBZ1,2nd,PBZ1_2,cercanos al mar (que tienen zonas) [y] con suelos blandos,,
PBZ1,2nd,PBZ1_2,"el problema no se encuentra en la decisión de haber construido edificios en una zona así, sino (que) en su altura",,
PBZ1,2nd,PBZ1_2,en la zona afectada por el terremoto había construcciones (con) [de] más de 10 plantas,,
PBZ1,2nd,PBZ1_2,como la parte afectada de Turquía está cerca (al) [del] mar y tiene zonas con suelos blandos,,
PBZ1,2nd,PBZ1_2,se necesitaría haber ajustado la altura de [los] edificios a estas condiciones,,
PBZ1,2nd,PBZ1_2,ahora lo que se debería hacer es esperar (al) [a que el] gobierno turco implemente,,
PBZ1,2nd,PBZ1_2,ahora lo que se debería hacer es esperar a que el gobierno turco (que) implemente,,
PBZ1,2nd,PBZ1_2,en cuanto a [la] planificación de [la] urbanización del terreno,,
PBZ1,2nd,PBZ1_2,para evitar (tan gran número) [un número tan grande] de muertes en caso de que un desastre así,,
PBZ1,2nd,PBZ1_2,repetición léxica,,
PBZ1,3rd,PBZ1_3,el discurso trata de la (influenciá) [influencia] de la globalización,,
PBZ1,3rd,PBZ1_3,¿dicho fenómeno es positivo o ha causado problemas (los) que ahora tenemos que afrontar?,,
PBZ1,3rd,PBZ1_3,la (portavoz) [conferenciante] empieza su discurso refiriéndose a datos estadísticos,,
PBZ1,3rd,PBZ1_3,la conferenciante empieza su discurso refiriéndose a datos (estatístícos) [estadísticos],,
PBZ1,3rd,PBZ1_3,la quinta parte de la humanidad vive en (la) pobreza,,
PBZ1,3rd,PBZ1_3,"a causa de la pobreza, nos encontramos con (un) [el] desafío principal del siglo actual",,
PBZ1,3rd,PBZ1_3,la lucha (con) [contra] la pobreza,,
PBZ1,3rd,PBZ1_3,en continentes tales como (Africa) [África],,
PBZ1,3rd,PBZ1_3,(muestra) [muestran] la necesidad de abrir un espacio,,
PBZ1,3rd,PBZ1_3,muestran la necesidad de abrir un espacio (por) [para] un debate sobre la globalización,,
PBZ1,3rd,PBZ1_3,"y su ""influencia"" en la (sociédad) [sociedad]",,
PBZ1,3rd,PBZ1_3,"al final del discurso, la (portavoz) [conferenciante] comparte su propia opinión sobre este fenómeno",,
PBZ1,3rd,PBZ1_3,dice que los efectos de [la] globalización dependen de la manera en que la manejamos,,
PBZ1,3rd,PBZ1_3,dice que los efectos de la globalización dependen de la manera (de) [en] que la manejamos,,
PBZ1,3rd,PBZ1_3,"para ella deberíamos mejorarla políticamente, (entre otros) [por ejemplo]",,
PBZ1,3rd,PBZ1_3,los estudiantes de economía deberían hablar de [los] problemas económicos mundiales,,
PBZ1,3rd,PBZ1_3,"a mi juicio, la (portavoz) [conferenciante] tiene razón cuando dice que la globalización",,
PBZ1,3rd,PBZ1_3,ya que depende de la manera (de) [en] que lo manejamos,,
PBZ1,3rd,PBZ1_3,si tomáramos por (el) objetivo principal el bienestar de toda la humanidad,,
PBZ1,3rd,PBZ1_3,en vez de concentrarnos en el beneficio de (los) [unos] pocos,,
PBZ1,3rd,PBZ1_3,repetición léxica,,
PBZ1,4th,PBZ1_4,debido a la actitud racista que este empleaba (a) [con] sus trabajadores,,
PBZ1,4th,PBZ1_4,"encima, (que) todos jugamos en el mismo equipo, tenemos los mismos objetivos…",,
PBZ1,4th,PBZ1_4,tenían la esperanza de que lograrían convencer a la opinión pública [de] que Michael Scott,,
PBZ1,4th,PBZ1_4,(debido a) la falta de consenso entre ellos ocasionó falta de credibilidad en la acusaciones,,
PBZ1,4th,PBZ1_4,los empleados no consiguieron (llevar a cabo) [hacer efectiva] la petición de dimisión del director,,
PBZ1,4th,PBZ1_4,repetición léxica,,
RPE1,1st,RPE1_1,cualquier (ofensor) [delincuente] tiene acceso al wifi y a la Xbox,,
RPE1,1st,RPE1_1,cualquier delincuente tiene acceso (a) [al] wifi y a [la] Xbox,,
RPE1,1st,RPE1_1,las cárceles: (ha) [a] veces me pregunto para qué sirven,,
RPE1,1st,RPE1_1,las cárceles: a veces me pregunto para (que) [qué] sirven,,
RPE1,1st,RPE1_1,en la cárcel de máxima seguridad de (Isle of Wight) [la isla de Wight],,
RPE1,1st,RPE1_1,"si buscamos información (de) [sobre las] cárceles en Noruega, nos sale básicamente la misma",,
RPE1,1st,RPE1_1,"la cárcel ""(mas) [más] humana""",,
RPE1,1st,RPE1_1,"el director de esta cárcel dice que ""la cárcel no debería ser diferente de la vida (cuotidiana) [cotidiana]",,
RPE1,1st,RPE1_1,la mejor cárcel que nadie se (a) [ha] podido imaginar,,
RPE1,1st,RPE1_1,donde tratan a [los] criminales como si nada hubiese pasado,,
RPE1,1st,RPE1_1,donde un pueblo entero en medio de una isla (esta) [está] dedicado a reintegrarlos,,
RPE1,1st,RPE1_1,donde un pueblo entero en medio de una isla está (dedicada) [dedicado] a reintegrarlos,,
