"","participant_ID","text_ID","error","error_type","fb_type","error_item","error_reps","solution_item","pass_solution_reps","fail_solution_reps","word_count","TextNum","error_count","error_rate","error_count_per_type","error_rate_per_type","fb_rate_per_type"
"147","AMN1","AMN1_1","cuando todavía (estaba) [era] de noche","Substitution","D.N.M","estaba",0,"era",2,0,1496,1,49,0.0327540106951872,15,0.0100267379679144,0
"148","AMN1","AMN1_1","no parece tener (un) fin","Determination","D.N.M","un",0,NA,0,0,1496,1,49,0.0327540106951872,6,0.00401069518716578,0
"149","AMN1","AMN1_1","las colinas alrededor adornan (majestosamente) [majestuosamente] el paisaje","Creation","D.N.M","majestosamente",0,"majestuosamente",0,0,1496,1,49,0.0327540106951872,4,0.00267379679144385,0
"150","AMN1","AMN1_1","sacan al animal de las [húmedas] profundidades (húmedas)…","Order","D.N.M","húmedas",0,"húmedas",0,0,1496,1,49,0.0327540106951872,4,0.00267379679144385,0
"151","AMN1","AMN1_2","a medida que se acercaban, (obligaron) [se vieron obligados] a concretar la forma","Synthesis","I.M.","obligaron",0,"se vieron obligados",0,0,1123,2,26,0.0231522707034728,1,0.000890471950133571,0.000668449197860963
"152","AMN1","AMN1_2","con el último ánimo que (sobraba en ellos) [les quedaba]","Substitution","R","sobraba en ellos",0,"les quedaba",0,0,1123,2,26,0.0231522707034728,6,0.00534283170080142,0.00267379679144385
"153","AMN1","AMN1_2","les quedaban (unos) incontables atardeceres más","Determination","None","unos",0,NA,0,0,1123,2,26,0.0231522707034728,5,0.00445235975066785,0.000668449197860963
"154","AMN1","AMN1_2","les quedaban (lejanos) [incontables] atardeceres más","Substitution","D.M.","lejanos",0,"incontables",0,0,1123,2,26,0.0231522707034728,6,0.00534283170080142,0.00200534759358289
"155","AMN1","AMN1_2","a (la) medida que se acercaban","Determination","D.N.M","la",0,NA,0,0,1123,2,26,0.0231522707034728,5,0.00445235975066785,0.0267379679144385
"156","AMN1","AMN1_2","además, (ni) el peso corporal de los taikonautas [no] se parecía al de la Tierra","Substitution","D.N.M","ni",0,"no",3,0,1123,2,26,0.0231522707034728,6,0.00534283170080142,0.0267379679144385
"157","AMN1","AMN1_2","(en) [a] una altura de aproximadamente 22 mil metros","Government","D.N.M","en",0,"a",2,0,1123,2,26,0.0231522707034728,7,0.006233303650935,0.0267379679144385
"158","AMN1","AMN1_2","puesto que (el) Marte carecía de aire por completo","Determination","D.N.M","el",0,NA,0,0,1123,2,26,0.0231522707034728,5,0.00445235975066785,0.0267379679144385
"159","AMN1","AMN1_2","la falta de oxígeno les (forzó) [obligó a] parar con su carrera infantil","Government","D.N.M","forzó",0,"obligó a",0,0,1123,2,26,0.0231522707034728,7,0.006233303650935,0.0267379679144385
"160","AMN1","AMN1_2","(en) [bajo] ninguna circunstancia era válido arriesgar el éxito de la misión","Government","D.N.M","en",2,"bajo",2,0,1123,2,26,0.0231522707034728,7,0.006233303650935,0.0267379679144385
"161","AMN1","AMN1_2","la subida mínima que hizo cuestionarse al equipo si realmente (estaban) [estaba] avanzando","Number","D.N.M","estaban",0,"estaba",0,0,1123,2,26,0.0231522707034728,4,0.00356188780053428,0.0267379679144385
"162","AMN1","AMN1_2","los escasos recuerdos de la tierra que habían mantenido en su mente no les (pudo) [pudieron]","Number","D.M.","pudo",0,"pudieron",1,0,1123,2,26,0.0231522707034728,4,0.00356188780053428,0.00200534759358289
"163","AMN1","AMN1_2","primera ascensión humana (del) [al] monte Olimpo","Government","None","del",0,"al",0,0,1123,2,26,0.0231522707034728,7,0.006233303650935,0.000668449197860963
"164","AMN1","AMN1_2","serían la primera vez que [los] humanos pisarían la tierra","Determination","D.N.M",NA,0,"los",0,0,1123,2,26,0.0231522707034728,5,0.00445235975066785,0.0267379679144385
"165","AMN1","AMN1_2","los escarpados acantilados del (Mount) [monte] Everest","Creation","D.N.M","Mount",0,"monte",0,0,1123,2,26,0.0231522707034728,1,0.000890471950133571,0.0267379679144385
"166","AMN1","AMN1_2","la falta de aire que se siente en las altitudes [terrestres] aquí no importaba","Specification","D.N.M",NA,0,"terrestres",0,0,1123,2,26,0.0231522707034728,1,0.000890471950133571,0.0267379679144385
"167","AMN1","AMN1_2","la [verdadera] razón (verdadera)","Order","D.M.","verdadera",0,"verdadera",1,0,1123,2,26,0.0231522707034728,1,0.000890471950133571,0.00200534759358289
"168","AMN1","AMN1_2","la subida mínima que (dejó cuestionar) [hizo cuestionarse] al equipo","Substitution","R","dejó cuestionar",0,"hizo cuestionarse",0,0,1123,2,26,0.0231522707034728,6,0.00534283170080142,0.00267379679144385
"169","AMN1","AMN1_2","seguían su camino hasta (encontrarse) [quedar] rendidos","Substitution","R","encontrarse",0,"quedar",0,0,1123,2,26,0.0231522707034728,6,0.00534283170080142,0.00267379679144385
"170","AMN1","AMN1_2","una indefinible forma azul destacó (de) [en] la rojísima superficie que los rodeaba","Government","D.N.M","de",0,"en",0,1,1123,2,26,0.0231522707034728,7,0.006233303650935,0.0267379679144385
"171","AMN1","AMN1_2","se dieron cuenta [de] que se trataba de una tienda antigua","Government","D.N.M",NA,1,"de",0,0,1123,2,26,0.0231522707034728,7,0.006233303650935,0.0267379679144385
"172","AMN1","AMN1_2","no sabían qué (era) [eran]","Number","D.N.M","era",0,"eran",0,0,1123,2,26,0.0231522707034728,4,0.00356188780053428,0.0267379679144385
"173","AMN1","AMN1_2","la denominación [de] basura","Government","D.N.M",NA,0,"de",0,0,1123,2,26,0.0231522707034728,7,0.006233303650935,0.0267379679144385
"174","AMN1","AMN1_2","(similar) [similares] a telas de araña, estaban colgadas en las laderas coloridas banderas","Number","D.N.M","similar",0,"similares",0,0,1123,2,26,0.0231522707034728,4,0.00356188780053428,0.0267379679144385
"175","AMN1","AMN1_2","la cumbre (era) [estaba] cubierta por huesos humanos","Substitution","D.N.M","era",0,"estaba",1,0,1123,2,26,0.0231522707034728,6,0.00534283170080142,0.0267379679144385
"176","AMN1","AMN1_2","(al) [a] punto de desmayarse por el cansancio","Determination","D.N.M","al",0,"a",0,0,1123,2,26,0.0231522707034728,5,0.00445235975066785,0.0267379679144385
"177","AMN1","AMN1_3","carecen de cualquier (legitimación) [legitimidad]","Substitution","D.N.M","legitimación",0,"legitimidad",0,0,549,3,17,0.0309653916211293,3,0.00546448087431694,0.0151380231522707
"178","AMN1","AMN1_3","el derecho de los pueblos atacados (de) [a] gobernar su patria","Government","D.N.M","de",0,"a",1,0,549,3,17,0.0309653916211293,3,0.00546448087431694,0.0151380231522707
"179","AMN1","AMN1_3","ordenó (la mudanza) [el traslado] de todos los leones de los parques zoológicos italianos","Substitution","D.N.M","la mudanza",0,"el traslado",0,0,549,3,17,0.0309653916211293,3,0.00546448087431694,0.0151380231522707
"180","AMN1","AMN1_3","prohibir y abolir todos (estos) [esos] ""abominables dialectos""","Determination","D.N.M","estos",2,"esos",1,0,549,3,17,0.0309653916211293,4,0.00728597449908925,0.0151380231522707
"181","AMN1","AMN1_3","[el] Líbano","Determination","D.N.M",NA,0,"el",0,0,549,3,17,0.0309653916211293,4,0.00728597449908925,0.0151380231522707
"182","AMN1","AMN1_3","se divulga la noticia [de] que Italia prepara sus armas nucleares","Government","D.M.",NA,0,"de",0,0,549,3,17,0.0309653916211293,3,0.00546448087431694,0.00267141585040071
"183","AMN1","AMN1_3","el jefe (del) [de] estado","Determination","D.N.M","del",0,"de",8,0,549,3,17,0.0309653916211293,4,0.00728597449908925,0.0151380231522707
"184","AMN1","AMN1_3","el (imperador) [emperador]","Creation","D.M.","imperador",0,"emperador",0,0,549,3,17,0.0309653916211293,2,0.00364298724954463,0.00267141585040071
"185","AMN1","AMN1_3","los países (que son los objetivos) [objeto] de la invasión a gran escala","Analysis","R","que son los objetivos",0,"objeto",0,0,549,3,17,0.0309653916211293,2,0.00364298724954463,0.00267141585040071
"186","AMN1","AMN1_3","carecen de cualquier legitimidad (de) [para] ser independientes","Government","D.N.M","de",0,"para",5,0,549,3,17,0.0309653916211293,3,0.00546448087431694,0.0151380231522707
"187","AMN1","AMN1_3","cuyo [poder] militar ocupaba enormes superficies en Europa, Asia y África","Specification","D.N.M",NA,0,"poder",0,0,549,3,17,0.0309653916211293,1,0.00182149362477231,0.0151380231522707
"188","AMN1","AMN1_3","algunas naciones (más que comparten una frontera con dichos países) [colindantes]","Analysis","D.M.","más que comparten una frontera con dichos países",0,"colindantes",0,0,549,3,17,0.0309653916211293,2,0.00364298724954463,0.00267141585040071
"189","AMN1","AMN1_3","sin el Impero romano, (el continente) Europa no habría avanzado con la misma velocidad","Excess word(s)","D.N.M","el continente",0,NA,0,0,549,3,17,0.0309653916211293,1,0.00182149362477231,0.0151380231522707
"190","AMN1","AMN1_3","en cuestiones de (la) tecnología o de (la) ciencia","Determination","D.N.M","la, la",0,NA,0,0,549,3,17,0.0309653916211293,4,0.00728597449908925,0.0151380231522707
"191","AMN1","AMN1_3","el (imperador) [emperador]","Creation","D.N.M","imperador",0,"emperador",0,0,549,3,17,0.0309653916211293,2,0.00364298724954463,0.0151380231522707
"192","AMN1","AMN1_3","en su (provocador) [provocadora] invectiva","Gender","D.N.M","provocador",0,"provocadora",0,0,549,3,17,0.0309653916211293,1,0.00182149362477231,0.0151380231522707
"193","AMN1","AMN1_3","(pan y juegos) [pan y circo]","Substitution","D.M.","pan y juegos",0,"pan y circo",0,0,549,3,17,0.0309653916211293,3,0.00546448087431694,0.00267141585040071
"194","AMN1","AMN1_4","las personas que salen de la puerta infernal de la autoayuda suelen estar (ocupados) [ocupadas]","Gender","D.M.","ocupados",NA,"ocupadas",NA,NA,773,4,28,0.036222509702458,5,0.00646830530401035,0.00728597449908925
"195","AMN1","AMN1_4","en el instante [en] que muestran debilidades","Government","D.N.M",NA,NA,"en",NA,NA,773,4,28,0.036222509702458,6,0.00776196636481242,0.0218579234972678
"196","AMN1","AMN1_4","te explica (como) [cómo] cumplir tus sueños","Substitution","D.N.M","como",NA,"cómo",NA,NA,773,4,28,0.036222509702458,8,0.0103492884864166,0.0218579234972678
"197","AMN1","AMN1_4","ve al parque zoológico (en) [de] tu ciudad","Government","D.N.M","en",NA,"de",NA,NA,773,4,28,0.036222509702458,6,0.00776196636481242,0.0218579234972678
"198","AMN1","AMN1_4","ahora que (esta) [esa] especie extraña de personas se ha ido","Determination","D.N.M","esta",NA,"esa",NA,NA,773,4,28,0.036222509702458,5,0.00646830530401035,0.0218579234972678
"199","AMN1","AMN1_4","consejos deportivos o (nutritivos) [nutricionales]","Substitution","None","nutritivos",NA,"nutricionales",NA,NA,773,4,28,0.036222509702458,8,0.0103492884864166,0
"200","AMN1","AMN1_4","la mejor serie jamás (producido) [producida]","Gender","D.N.M","producido",NA,"producida",NA,NA,773,4,28,0.036222509702458,5,0.00646830530401035,0.0218579234972678
"201","AMN1","AMN1_4","a pesar de haber leído (unos) [algunos] libros ellos mismos","Determination","D.M.","unos",NA,"algunos",NA,NA,773,4,28,0.036222509702458,5,0.00646830530401035,0.00728597449908925
"202","AMN1","AMN1_4","para (salvar) [salvaguardar] tu propia energía positiva","Substitution","D.N.M","salvar",NA,"salvaguardar",NA,NA,773,4,28,0.036222509702458,8,0.0103492884864166,0.0218579234972678
"203","AMN1","AMN1_4","que acabarían contigo (dentro de) [en apenas] unos segundos","Substitution","D.M.","dentro de",NA,"en apenas",NA,NA,773,4,28,0.036222509702458,8,0.0103492884864166,0.00728597449908925
"204","AMN1","AMN1_4","¿nunca te (daría cosquillas) [conmovería]?","Substitution","D.M.","daría cosquillas",NA,"conmovería",NA,NA,773,4,28,0.036222509702458,8,0.0103492884864166,0.00728597449908925
"205","AMN1","AMN1_4","¿te gusta invertir [el] cien por ciento de tu rendimiento en ti mismo?","Determination","D.N.M",NA,NA,"el",NA,NA,773,4,28,0.036222509702458,5,0.00646830530401035,0.0218579234972678
"206","AMN1","AMN1_4","la mejor serie (que) jamás (ha sido) producida","Excess word(s)","D.M.","que, ha sido",NA,NA,NA,NA,773,4,28,0.036222509702458,1,0.00129366106080207,0.00728597449908925
"207","AMN1","AMN1_4","subir una foto (en) [a] Instagram","Government","D.N.M","en",NA,"a",NA,NA,773,4,28,0.036222509702458,6,0.00776196636481242,0.0218579234972678
"208","AMN1","AMN1_4","(quitas) [cortas] el contacto","Substitution","D.M.","quitas",NA,"cortas",NA,NA,773,4,28,0.036222509702458,8,0.0103492884864166,0.00728597449908925
"209","AMN1","AMN1_4","qué alivio que (estos) [esos] desgraciados se hayan marchado","Determination","D.M.","estos",NA,"esos",NA,NA,773,4,28,0.036222509702458,5,0.00646830530401035,0.00728597449908925
"210","AMN1","AMN1_4","una nueva plataforma (donde) [a través de la cual] sacar la plata","Synthesis","D.N.M","donde",NA,"a través de la cual",NA,NA,773,4,28,0.036222509702458,1,0.00129366106080207,0.0218579234972678
"211","AMN1","AMN1_4","sacar la plata (de) [a] sus fieles discípulos","Government","D.N.M","de",NA,"a",NA,NA,773,4,28,0.036222509702458,6,0.00776196636481242,0.0218579234972678
"212","AMN1","AMN1_4","se convierten en versiones aún más retorcidas [de sus preceptores]","Specification","R",NA,NA,"de sus preceptores",NA,NA,773,4,28,0.036222509702458,2,0.00258732212160414,0.00182149362477231
"213","AMN1","AMN1_4","por Instagram se ven un montón de páginas (o por lo menos yo (los) [las] veo)","Gender","D.M.","los",NA,"las",NA,NA,773,4,28,0.036222509702458,5,0.00646830530401035,0.00728597449908925
"214","AMN1","AMN1_4","donde un fulano (yo sé qué) [no sé quién] te explica","Substitution","D.M.","yo sé qué",NA,"no sé quién",NA,NA,773,4,28,0.036222509702458,8,0.0103492884864166,0.00728597449908925
"215","AMN1","AMN1_4","no hace falta ser (una) [un] atleta","Gender","I.M.","una",NA,"un",NA,NA,773,4,28,0.036222509702458,5,0.00646830530401035,0
"216","AMN1","AMN1_4","consejos (deportistas) [deportivos]","Substitution","D.N.M","deportistas",NA,"deportivos",NA,NA,773,4,28,0.036222509702458,8,0.0103492884864166,0.0218579234972678
"217","AMN1","AMN1_4","seguir a profetas (falsas) [falsos]","Gender","I.M.","falsas",NA,"falsos",NA,NA,773,4,28,0.036222509702458,5,0.00646830530401035,0
"218","AMN1","AMN1_4","con una [sola] cosa","Specification","D.N.M",NA,NA,"sola",NA,NA,773,4,28,0.036222509702458,2,0.00258732212160414,0.0218579234972678
"219","AMN1","AMN1_4","no te pases (el) [de] listo","Government","D.N.M","el",NA,"de",NA,NA,773,4,28,0.036222509702458,6,0.00776196636481242,0.0218579234972678
"220","AMN1","AMN1_4","observa a (unos) [algunos] carnívoros de carne y hueso","Determination","D.M.","unos",NA,"algunos",NA,NA,773,4,28,0.036222509702458,5,0.00646830530401035,0.00728597449908925
"221","AMN1","AMN1_4","observa [a] algunos carnívoros de carne y hueso","Government","D.N.M",NA,NA,"a",NA,NA,773,4,28,0.036222509702458,6,0.00776196636481242,0.0218579234972678
"222","API1","API1_1","deberíamos respetar el derecho fundamental de cada persona para también (ofrecerles) [ofrecerle]","Number","D.N.M","ofrecerles",0,"ofrecerle",0,0,422,1,20,0.04739336492891,2,0.004739336492891,0
"223","API1","API1_1","puede ser que [esta situación] también tenga que ver con la pujanza","Ellipsis","I.M.",NA,0,"esta situación",0,0,422,1,20,0.04739336492891,1,0.0023696682464455,0
"224","API1","API1_1","si nos imagináramos (que no hubiera) [un mundo sin] cárceles","Substitution","R","que no hubiera",0,"un mundo sin",0,0,422,1,20,0.04739336492891,9,0.0213270142180095,0
"225","API1","API1_1","ofrecen muchas actividades, trabajos y (el) servicio médico","Determination","D.N.M","el",1,NA,0,0,422,1,20,0.04739336492891,4,0.00947867298578199,0
"226","API1","API1_1","entre los años 2016 (hasta) [y] 2021","Substitution","D.N.M","hasta",0,"y",0,0,422,1,20,0.04739336492891,9,0.0213270142180095,0
"227","API1","API1_1","los tres países con mayor número de prisioneros (cuentan) [suman] aproximadamente 4,5 millones","Substitution","D.N.M","cuentan",0,"suman",0,0,422,1,20,0.04739336492891,9,0.0213270142180095,0
"228","API1","API1_1","estos delincuentes estarían (libre) [libres]","Number","D.N.M","libre",0,"libres",0,0,422,1,20,0.04739336492891,2,0.004739336492891,0
"229","API1","API1_1","así (nos resulta) [se nos plantea] la pregunta","Substitution","R","nos resulta",0,"se nos plantea",0,0,422,1,20,0.04739336492891,9,0.0213270142180095,0
"230","API1","API1_1","la pregunta [de] si existirían otras formas de penalización","Government","D.N.M",NA,0,"de",4,0,422,1,20,0.04739336492891,2,0.004739336492891,0
"231","API1","API1_1","si la cárcel tiene suficiente (eficaz) [eficacia]","Substitution","D.N.M","eficaz",0,"eficacia",0,0,422,1,20,0.04739336492891,9,0.0213270142180095,0
"232","API1","API1_1","con (gran) [mucha] frecuencia se oye que las prisiones","Substitution","I.L.","gran",0,"mucha",3,0,422,1,20,0.04739336492891,9,0.0213270142180095,0
"233","API1","API1_1","si fuera (a) [al] revés","Determination","D.N.M","a",0,"al",4,0,422,1,20,0.04739336492891,4,0.00947867298578199,0
"234","API1","API1_1","seguramente habría [un] mayor número de prisioneros","Determination","D.N.M",NA,0,"un",3,0,422,1,20,0.04739336492891,4,0.00947867298578199,0
"235","API1","API1_1","aunque exista (la) [un sistema de] penalización","Specification","R","la",0,"un sistema de",0,0,422,1,20,0.04739336492891,1,0.0023696682464455,0
"236","API1","API1_1","tienen miedo (hacia) [de] las cárceles","Government","None","hacia",0,"de",2,0,422,1,20,0.04739336492891,2,0.004739336492891,0
"237","API1","API1_1","personas que tienen que (hacer el) [pasar por un] encarcelamiento","Substitution","R","hacer el",0,"pasar por un",0,0,422,1,20,0.04739336492891,9,0.0213270142180095,0
"238","API1","API1_1","a ese (fin) [respecto], está visto que la penalización también frena el acto de cometer un crimen","Substitution","D.N.M","fin",0,"respecto",0,0,422,1,20,0.04739336492891,9,0.0213270142180095,0
"239","API1","API1_1","la pregunta de (lo) qué haríamos con los delincuentes si no hubiera cárceles","Determination","D.N.M","lo",0,NA,7,0,422,1,20,0.04739336492891,4,0.00947867298578199,0
"240","API1","API1_1","por ahora (resulta) [parece] que es la mejor opción de castigo para los delincuentes","Substitution","D.N.M","resulta",0,"parece",2,0,422,1,20,0.04739336492891,9,0.0213270142180095,0
"241","API1","API1_1","es la mejor opción de castigo para los delincuentes. No obstante, hay que (repensarlo) [repensarla]","Gender","D.M.","repensarlo",0,"repensarla",0,0,422,1,20,0.04739336492891,1,0.0023696682464455,0
"242","API1","API1_2","los grandes vulneran (nuestro derecho humano) [nuestros derechos humanos]","Number","D.N.M","nuestro derecho humano",0,"nuestros derechos humanos",0,0,744,2,31,0.0416666666666667,1,0.00134408602150538,0.028436018957346
"243","API1","API1_2","ya no podemos reconocer (la) [aquella] maravillosa zona","Determination","D.M.","la",0,"aquella",0,0,744,2,31,0.0416666666666667,4,0.00537634408602151,0.0023696682464455
